id,timestep,pop_r,pop_s,pop_p,pop_d,pop_rec_r,pop_rec_p,pop_car_p,pop_car_r,num_calves,num_dh,num_heifers,num_lactating,num_dry,num_weaned,pop_er,pop_ep,inf_calves,car_calves,ri_calves,rc_calves,inf_weaned,car_weaned,ri_weaned,rc_weaned,inf_heifers,car_heifers,ri_heifers,rc_heifers,inf_dh,car_dh,ri_dh,rc_dh,inf_lactating,car_lactating,ri_lactating,rc_lactating,inf_dry,car_dry,ri_dry,rc_dry,clinical,subclinical,current_b1,current_b2,current_b3,current_b4,current_spring,current_autumn,optimal_stock,treatment_prob,vacc_rate,fpt_rate,pen_decon,treat_calf,treat_lac,iteration,system,simid
1,103,8,142,0,8,198,40,8,11,55,0,55,254,0,44,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,8,4,10,0,0,0,0,0,8,254,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,104,5,142,0,5,201,40,8,11,54,0,55,254,0,45,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,3,10,0,0,0,0,0,5,254,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,105,3,141,0,3,203,40,8,11,52,0,55,254,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,10,0,0,0,0,0,3,254,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,106,1,140,0,1,205,40,8,11,52,0,55,254,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,254,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,107,2,139,0,2,205,40,8,11,52,0,55,253,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,10,0,0,0,0,0,2,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,108,4,139,0,4,205,40,8,11,50,0,55,253,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,10,0,0,0,0,0,4,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,109,3,139,0,3,206,40,8,11,50,0,55,253,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,10,0,0,0,0,0,3,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,110,1,138,0,1,208,40,8,11,50,0,55,253,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,0,0,0,0,0,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,111,1,138,0,1,208,40,8,11,48,0,55,253,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,0,0,0,0,0,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,112,2,138,0,2,208,40,8,11,46,0,55,253,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,2,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,113,1,137,0,1,209,40,8,11,43,0,55,253,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,114,1,137,0,1,209,40,8,11,41,0,55,253,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,115,2,137,0,2,209,40,8,11,41,0,55,253,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,10,0,0,0,0,0,2,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,116,1,136,0,1,210,40,8,11,40,0,55,253,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,117,0,136,0,0,211,40,8,11,38,0,55,253,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,0,0,0,0,0,0,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,118,0,136,0,0,211,40,8,11,37,0,55,253,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,0,0,0,0,0,0,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,119,1,136,0,1,211,40,8,11,35,0,55,253,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,120,1,136,0,1,211,40,8,11,35,0,55,253,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,121,1,135,0,1,207,40,8,11,35,0,55,248,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,122,1,135,0,1,207,40,8,11,33,0,55,248,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,123,1,135,0,1,207,40,8,11,32,0,55,248,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,124,1,134,0,1,207,40,8,11,32,0,55,248,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,125,0,133,0,0,208,40,8,11,31,0,55,248,0,68,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,0,0,0,0,0,0,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,126,0,133,0,0,208,40,8,11,28,0,55,248,0,71,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,0,0,0,0,0,0,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,127,1,132,0,1,208,40,8,11,27,0,55,248,0,72,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,10,0,0,0,0,0,1,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,128,2,132,0,2,208,40,8,11,25,55,0,248,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,10,0,0,0,0,0,2,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,129,2,132,0,2,208,40,8,11,25,55,0,248,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,10,0,0,0,0,0,2,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,130,1,132,1,2,209,40,8,11,25,55,0,248,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,10,0,0,0,0,0,2,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,131,1,131,1,2,209,40,8,11,22,55,0,248,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,10,0,0,0,0,0,2,248,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,132,0,129,1,1,210,40,8,11,21,55,0,247,0,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,10,0,0,0,0,0,1,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,133,0,129,1,1,210,40,8,11,21,55,0,247,0,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,10,0,0,0,0,0,1,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,134,1,128,0,1,210,41,8,11,20,55,0,247,0,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,135,2,128,0,2,210,41,8,11,18,55,0,247,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,10,0,0,0,0,0,2,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,136,2,127,0,2,210,41,8,11,18,55,0,247,0,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,10,0,0,0,0,0,2,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,137,2,126,1,3,210,41,8,11,18,55,0,247,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,10,0,0,0,0,0,3,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,138,2,126,1,3,210,41,8,11,15,55,0,247,0,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,10,0,0,0,0,0,3,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,139,1,125,1,2,211,41,8,11,15,55,0,247,0,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,10,0,0,0,0,0,2,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,140,2,124,1,3,212,41,8,11,14,55,0,247,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,10,0,0,0,0,0,3,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,141,2,124,1,3,212,41,8,11,14,55,0,247,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,10,0,0,0,0,0,3,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,142,4,124,1,5,212,41,8,11,12,55,0,247,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,10,0,0,0,0,0,5,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,143,4,124,0,4,212,42,8,11,12,55,0,247,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,10,0,0,0,0,0,4,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,144,3,124,0,3,213,42,8,11,11,55,0,247,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,10,0,0,0,0,0,3,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,145,2,124,0,2,214,42,8,11,10,55,0,247,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,10,0,0,0,0,0,2,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,146,1,124,0,1,215,42,8,11,8,55,0,247,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,147,0,124,0,0,216,42,8,11,7,55,0,247,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,148,0,124,0,0,216,42,8,11,6,55,0,247,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,149,0,123,0,0,216,42,8,11,4,55,0,247,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,150,0,123,0,0,216,42,8,11,3,55,0,247,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,151,1,122,0,1,216,42,8,11,3,55,0,246,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,152,1,122,0,1,216,42,8,11,1,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,153,0,122,0,0,217,42,8,11,1,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,154,0,121,0,0,217,42,8,11,1,55,0,246,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,155,0,121,0,0,217,42,8,11,0,55,0,246,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,156,1,121,0,1,217,42,8,11,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,157,1,121,0,1,217,42,8,11,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,158,0,121,0,0,218,42,8,11,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,159,0,121,0,0,218,42,8,11,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,160,0,120,0,0,218,42,8,11,0,55,0,246,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,161,0,120,0,0,218,42,8,11,0,55,0,246,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,162,1,120,0,1,218,42,8,11,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,163,1,120,0,1,218,42,8,11,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,10,0,0,0,0,0,1,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,164,0,120,0,0,218,42,8,12,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,165,0,120,0,0,218,42,8,12,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,166,0,120,0,0,218,42,8,12,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,167,0,120,0,0,218,42,8,12,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,168,0,120,0,0,218,42,8,12,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,169,0,120,0,0,218,42,8,12,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,170,0,120,0,0,218,42,8,12,0,55,0,246,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,171,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,172,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,173,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,174,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,175,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,176,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,177,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,178,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,179,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,180,0,120,0,0,217,42,8,12,0,55,0,246,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,181,0,119,0,0,217,42,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,182,0,119,0,0,217,42,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,183,0,119,0,0,217,42,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,184,0,119,0,0,217,42,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,185,0,119,0,0,217,42,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,186,0,118,0,0,217,42,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,187,0,118,0,0,217,42,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,188,0,118,0,0,217,42,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,189,0,118,1,1,217,42,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,190,0,118,1,1,217,42,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,191,0,117,1,1,217,42,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,192,0,117,0,0,217,43,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,193,0,117,0,0,217,43,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,194,0,117,1,1,217,43,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,195,0,117,1,1,217,43,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,196,0,117,1,1,217,43,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,197,0,117,1,1,217,43,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,198,0,117,1,1,217,43,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,199,0,117,1,1,217,43,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,200,0,117,1,1,217,43,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,201,0,116,0,0,217,44,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,202,0,116,0,0,217,44,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,203,0,116,0,0,217,44,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,204,0,116,0,0,217,44,8,12,0,55,0,245,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,205,0,116,1,1,217,44,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,11,0,0,0,0,0,1,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,206,0,116,0,0,217,45,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,207,0,116,0,0,217,45,8,12,0,55,0,245,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,245,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
